,ZIP,CensusTract,SizeRank,State,City,CountyName,12/31/2015,12/31/2019
7731,93312,6029003804,893,CA,Bakersfield,Kern County,276818.0,306203.0
7732,93312,6029003811,893,CA,Bakersfield,Kern County,276818.0,306203.0
7733,93313,6029003206,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7734,93313,6029003114,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7735,93313,6029003205,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7736,93313,6029003123,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7737,93313,6029003304,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7738,93313,6029003112,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7739,93313,6029003124,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7740,93313,6029003306,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7741,93313,6029003204,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7742,93313,6029002821,2030,CA,Bakersfield,Kern County,231187.0,264262.0
7743,93314,6029003203,4874,CA,Rosedale,Kern County,359614.0,390948.0
7744,93314,6029003804,4874,CA,Rosedale,Kern County,359614.0,390948.0
7745,93314,6029003810,4874,CA,Rosedale,Kern County,359614.0,390948.0
7746,93314,6029000503,4874,CA,Rosedale,Kern County,359614.0,390948.0
7747,93314,6029003700,4874,CA,Rosedale,Kern County,359614.0,390948.0
7748,93314,6029003809,4874,CA,Rosedale,Kern County,359614.0,390948.0
7749,93314,6029003204,4874,CA,Rosedale,Kern County,359614.0,390948.0
7750,93314,6029003803,4874,CA,Rosedale,Kern County,359614.0,390948.0
7751,93314,6029003805,4874,CA,Rosedale,Kern County,359614.0,390948.0
7752,93314,6029004200,4874,CA,Rosedale,Kern County,359614.0,390948.0
7753,93314,6029003813,4874,CA,Rosedale,Kern County,359614.0,390948.0
7754,93314,6029003900,4874,CA,Rosedale,Kern County,359614.0,390948.0
7755,93401,6079011504,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7756,93401,6079011101,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7757,93401,6079010902,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7758,93401,6079011600,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7759,93401,6079011002,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7760,93401,6079011102,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7761,93401,6079012302,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7762,93401,6079011103,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7763,93401,6079011501,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7764,93401,6079011503,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7765,93401,6079011001,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7766,93401,6079011300,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7767,93401,6079012702,2786,CA,San Luis Obispo,San Luis Obispo County,674449.0,754318.0
7768,93402,6079010707,7863,CA,Los Osos,San Luis Obispo County,510492.0,615659.0
7769,93402,6079010701,7863,CA,Los Osos,San Luis Obispo County,510492.0,615659.0
7770,93402,6079013000,7863,CA,Los Osos,San Luis Obispo County,510492.0,615659.0
7771,93402,6079010703,7863,CA,Los Osos,San Luis Obispo County,510492.0,615659.0
7772,93405,6079011200,5533,CA,San Luis Obispo,San Luis Obispo County,673979.0,753856.0
7773,93405,6079010902,5533,CA,San Luis Obispo,San Luis Obispo County,673979.0,753856.0
7774,93405,6079010901,5533,CA,San Luis Obispo,San Luis Obispo County,673979.0,753856.0
7775,93405,6079011504,5533,CA,San Luis Obispo,San Luis Obispo County,673979.0,753856.0
7776,93405,6079011300,5533,CA,San Luis Obispo,San Luis Obispo County,673979.0,753856.0
7777,93405,6079013000,5533,CA,San Luis Obispo,San Luis Obispo County,673979.0,753856.0
7778,93405,6079011600,5533,CA,San Luis Obispo,San Luis Obispo County,673979.0,753856.0
7779,93420,6079012000,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7780,93420,6079012302,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7781,93420,6079011902,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7782,93420,6079012200,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7783,93420,6079011800,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7784,93420,6079011901,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7785,93420,6079012304,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7786,93420,6079011504,3569,CA,Arroyo Grande,San Luis Obispo County,650564.0,719623.0
7787,93422,6079012900,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7788,93422,6079012600,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7789,93422,6079012800,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7790,93422,6079013000,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7791,93422,6079012702,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7792,93422,6079012502,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7793,93422,6079012704,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7794,93422,6079012503,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7795,93422,6079012505,3415,CA,Atascadero,San Luis Obispo County,474814.0,556382.0
7796,93424,6079011600,18905,CA,Avila Beach,San Luis Obispo County,999506.0,1037581.0
7797,93426,6079010002,18039,CA,Bradley,San Luis Obispo County,378017.0,440544.0
7798,93426,6053011400,18039,CA,Bradley,San Luis Obispo County,378017.0,440544.0
7799,93427,6083003102,11995,CA,Buellton,Santa Barbara County,556015.0,618435.0
7800,93427,6083001901,11995,CA,Buellton,Santa Barbara County,556015.0,618435.0
7801,93428,6079013000,9947,CA,Cambria,San Luis Obispo County,681941.0,766381.0
7802,93428,6079010404,9947,CA,Cambria,San Luis Obispo County,681941.0,766381.0
7803,93428,6079010403,9947,CA,Cambria,San Luis Obispo County,681941.0,766381.0
7804,93430,6079013000,13355,CA,Cayucos,San Luis Obispo County,949522.0,1019617.0
7805,93430,6079010504,13355,CA,Cayucos,San Luis Obispo County,949522.0,1019617.0
7806,93430,6079012704,13355,CA,Cayucos,San Luis Obispo County,949522.0,1019617.0
7807,93432,6079010300,20541,CA,Creston,San Luis Obispo County,731592.0,839721.0
7808,93432,6079012900,20541,CA,Creston,San Luis Obispo County,731592.0,839721.0
7809,93432,6079012702,20541,CA,Creston,San Luis Obispo County,731592.0,839721.0
7810,93433,6079012200,8406,CA,Grover Beach,San Luis Obispo County,467971.0,536879.0
7811,93433,6079012102,8406,CA,Grover Beach,San Luis Obispo County,467971.0,536879.0
7812,93433,6079012000,8406,CA,Grover Beach,San Luis Obispo County,467971.0,536879.0
7813,93433,6079011902,8406,CA,Grover Beach,San Luis Obispo County,467971.0,536879.0
7814,93434,6083002502,12847,CA,Guadalupe,Santa Barbara County,288915.0,370320.0
7815,93436,6083002604,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7816,93436,6083002809,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7817,93436,6083002707,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7818,93436,6083002808,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7819,93436,6083002705,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7820,93436,6083001901,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7821,93436,6083002606,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7822,93436,6083002708,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7823,93436,6083003102,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7824,93436,6083002703,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7825,93436,6083002806,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7826,93436,6083002706,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7827,93436,6083002702,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7828,93436,6083002802,1057,CA,Lompoc,Santa Barbara County,304477.0,368330.0
7829,93440,6083001901,20127,CA,Los Alamos,Santa Barbara County,512338.0,558233.0
7830,93440,6083002809,20127,CA,Los Alamos,Santa Barbara County,512338.0,558233.0
7831,93441,6083001901,21540,CA,Los Olivos,Santa Barbara County,950125.0,1004253.0
7832,93441,6083001905,21540,CA,Los Olivos,Santa Barbara County,950125.0,1004253.0
7833,93442,6079010603,8256,CA,Morro Bay,San Luis Obispo County,597451.0,692143.0
7834,93442,6079010503,8256,CA,Morro Bay,San Luis Obispo County,597451.0,692143.0
7835,93442,6079013000,8256,CA,Morro Bay,San Luis Obispo County,597451.0,692143.0
7836,93442,6079010602,8256,CA,Morro Bay,San Luis Obispo County,597451.0,692143.0
7837,93444,6079012302,5865,CA,Nipomo,San Luis Obispo County,555302.0,630281.0
7838,93444,6079012401,5865,CA,Nipomo,San Luis Obispo County,555302.0,630281.0
7839,93444,6079012304,5865,CA,Nipomo,San Luis Obispo County,555302.0,630281.0
7840,93444,6079012402,5865,CA,Nipomo,San Luis Obispo County,555302.0,630281.0
7841,93445,6079012200,12124,CA,Oceano,San Luis Obispo County,401739.0,474772.0
7842,93445,6079012304,12124,CA,Oceano,San Luis Obispo County,401739.0,474772.0
7843,93445,6079011902,12124,CA,Oceano,San Luis Obispo County,401739.0,474772.0
7844,93446,6079012704,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7845,93446,6079010202,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7846,93446,6079010101,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7847,93446,6079010201,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7848,93446,6079010102,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7849,93446,6079010016,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7850,93446,6079010002,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7851,93446,6079010205,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7852,93446,6079012900,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7853,93446,6079010300,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7854,93446,6079010204,1356,CA,Paso Robles,San Luis Obispo County,437885.0,518139.0
7855,93449,6079011600,9018,CA,Pismo Beach,San Luis Obispo County,847950.0,915258.0
7856,93449,6079011704,9018,CA,Pismo Beach,San Luis Obispo County,847950.0,915258.0
7857,93449,6079011701,9018,CA,Pismo Beach,San Luis Obispo County,847950.0,915258.0
7859,93451,6079010016,14648,CA,San Miguel,San Luis Obispo County,335746.0,409093.0
7860,93451,6079010300,14648,CA,San Miguel,San Luis Obispo County,335746.0,409093.0
7861,93451,6053011400,14648,CA,San Miguel,San Luis Obispo County,335746.0,409093.0
7862,93453,6079012702,15487,CA,Simmler,San Luis Obispo County,465649.0,552206.0
7863,93453,6079012302,15487,CA,Simmler,San Luis Obispo County,465649.0,552206.0
7864,93453,6079010300,15487,CA,Simmler,San Luis Obispo County,465649.0,552206.0
7865,93453,6079012900,15487,CA,Simmler,San Luis Obispo County,465649.0,552206.0
7866,93454,6083001800,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7867,93454,6083002304,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7868,93454,6083002206,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7869,93454,6083002404,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7870,93454,6083002209,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7871,93454,6083002006,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7872,93454,6083002306,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7873,93454,6083002102,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7874,93454,6083002011,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7875,93454,6083002303,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7876,93454,6083002103,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7877,93454,6079012302,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7878,93454,6083002101,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7879,93454,6083002305,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7880,93454,6083002210,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7881,93454,6083002403,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7882,93454,6083002211,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7883,93454,6083002402,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7884,93454,6083002007,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7885,93454,6083001901,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7886,93454,6083002205,3638,CA,Santa Maria,Santa Barbara County,317057.0,384086.0
7887,93455,6083002402,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7888,93455,6083002011,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7889,93455,6083002008,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7890,93455,6083002502,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7891,93455,6083002009,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7892,93455,6083002013,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7893,93455,6083002809,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7894,93455,6083002012,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7895,93455,6083002007,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7896,93455,6083002005,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7897,93455,6083002010,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7898,93455,6083002006,1916,CA,Santa Maria,Santa Barbara County,394728.0,455407.0
7899,93458,6083002402,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7900,93458,6083002404,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7901,93458,6083002502,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7902,93458,6083002403,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7903,93458,6083002306,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7904,93458,6079012304,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7905,93458,6083002305,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7906,93458,6083002303,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7907,93458,6083002304,2821,CA,Santa Maria,Santa Barbara County,306705.0,371952.0
7908,93460,6083001800,11649,CA,Santa Ynez,Santa Barbara County,1014200.0,1113613.0
7909,93460,6083001905,11649,CA,Santa Ynez,Santa Barbara County,1014200.0,1113613.0
7910,93460,6083001906,11649,CA,Santa Ynez,Santa Barbara County,1014200.0,1113613.0
7911,93461,6079010300,23037,CA,Shandon,San Luis Obispo County,289189.0,342940.0
7912,93461,6029004500,23037,CA,Shandon,San Luis Obispo County,289189.0,342940.0
7913,93463,6083001903,10918,CA,Solvang,Santa Barbara County,783852.0,862675.0
7914,93463,6083001901,10918,CA,Solvang,Santa Barbara County,783852.0,862675.0
7915,93463,6083001905,10918,CA,Solvang,Santa Barbara County,783852.0,862675.0
7916,93463,6083001906,10918,CA,Solvang,Santa Barbara County,783852.0,862675.0
7917,93465,6079010016,9312,CA,Templeton,San Luis Obispo County,576599.0,661647.0
7918,93465,6079012900,9312,CA,Templeton,San Luis Obispo County,576599.0,661647.0
7919,93465,6079012704,9312,CA,Templeton,San Luis Obispo County,576599.0,661647.0
7920,93465,6079010300,9312,CA,Templeton,San Luis Obispo County,576599.0,661647.0
7921,93465,6079013000,9312,CA,Templeton,San Luis Obispo County,576599.0,661647.0
7922,93501,6029005900,12789,CA,Mojave,Kern County,96250.0,153642.0
7923,93501,6029005506,12789,CA,Mojave,Kern County,96250.0,153642.0
7924,93501,6029005700,12789,CA,Mojave,Kern County,96250.0,153642.0
7925,93501,6029006007,12789,CA,Mojave,Kern County,96250.0,153642.0
7926,93501,6029006004,12789,CA,Mojave,Kern County,96250.0,153642.0
7927,93501,6029006500,12789,CA,Mojave,Kern County,96250.0,153642.0
7928,93505,6029005507,9056,CA,California City,Kern County,108818.0,169583.0
7929,93505,6029005508,9056,CA,California City,Kern County,108818.0,169583.0
7930,93510,6037910804,11250,CA,Acton,Los Angeles County,528187.0,619478.0
7931,93510,6037910813,11250,CA,Acton,Los Angeles County,528187.0,619478.0
7932,93510,6037910811,11250,CA,Acton,Los Angeles County,528187.0,619478.0
7933,93510,6037910205,11250,CA,Acton,Los Angeles County,528187.0,619478.0
7934,93510,6037910805,11250,CA,Acton,Los Angeles County,528187.0,619478.0
7936,93514,6027000400,7617,CA,Bishop,Inyo County,361423.0,422425.0
7937,93514,6027000100,7617,CA,Bishop,Inyo County,361423.0,422425.0
7938,93514,6027000200,7617,CA,Bishop,Inyo County,361423.0,422425.0
7939,93514,6027000300,7617,CA,Bishop,Inyo County,361423.0,422425.0
7940,93514,6051000101,7617,CA,Bishop,Inyo County,361423.0,422425.0
7941,93516,6071011600,18310,CA,Boron,Kern County,52194.0,82932.0
7942,93516,6029005600,18310,CA,Boron,Kern County,52194.0,82932.0
7943,93517,6051000102,24402,CA,Bridgeport,Mono County,283082.0,313557.0
7944,93518,6029006008,20681,CA,Caliente,Kern County,175505.0,205429.0
7945,93518,6029005204,20681,CA,Caliente,Kern County,175505.0,205429.0
7946,93518,6029006004,20681,CA,Caliente,Kern County,175505.0,205429.0
7947,93523,6029005700,15398,CA,Edwards,Kern County,70411.0,112318.0
7948,93523,6029006500,15398,CA,Edwards,Kern County,70411.0,112318.0
7950,93527,6107002700,16726,CA,Inyokern,Kern County,149122.0,181176.0
7951,93527,6029005201,16726,CA,Inyokern,Kern County,149122.0,181176.0
7952,93527,6027000800,16726,CA,Inyokern,Kern County,149122.0,181176.0
7953,93527,6029005501,16726,CA,Inyokern,Kern County,149122.0,181176.0
7955,93529,6051000101,23876,CA,June Lake,Mono County,446555.0,482897.0
7956,93531,6029006008,25816,CA,Keene,Kern County,359636.0,393058.0
7957,93531,6029006004,25816,CA,Keene,Kern County,359636.0,393058.0
7958,93532,6037920102,17012,CA,Lake Hughes,Los Angeles County,217916.0,300707.0
7959,93532,6037901213,17012,CA,Lake Hughes,Los Angeles County,217916.0,300707.0
7960,93532,6037901209,17012,CA,Lake Hughes,Los Angeles County,217916.0,300707.0
7961,93532,6037901210,17012,CA,Lake Hughes,Los Angeles County,217916.0,300707.0
7962,93532,6037901205,17012,CA,Lake Hughes,Los Angeles County,217916.0,300707.0
7963,93534,6037900602,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7964,93534,6037901008,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7965,93534,6037900805,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7966,93534,6037900607,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7967,93534,6037900300,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7968,93534,6037900501,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7969,93534,6037910202,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7970,93534,6037900704,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7971,93534,6037900701,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7972,93534,6037900804,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7973,93534,6037900606,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7974,93534,6037901009,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7975,93534,6037900900,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7976,93534,6037901011,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7977,93534,6037900705,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7978,93534,6037901007,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7979,93534,6037900806,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7980,93534,6037900703,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7981,93534,6037900803,1988,CA,Lancaster,Los Angeles County,184492.0,268510.0
7982,93535,6037900102,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7983,93535,6037900609,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7984,93535,6037900606,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7985,93535,6037900506,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7986,93535,6037980003,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7987,93535,6037900501,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7988,93535,6037900505,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7989,93535,6037900607,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7990,93535,6037900602,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7991,93535,6037900605,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7992,93535,6037900507,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7993,93535,6037900300,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7994,93535,6037900508,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7995,93535,6037900103,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7996,93535,6037900504,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7997,93535,6037900608,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7998,93535,6037900201,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
7999,93535,6037900704,389,CA,Lancaster,Los Angeles County,192381.0,277418.0
8000,93536,6037920102,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8001,93536,6029006007,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8002,93536,6037901101,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8003,93536,6037901008,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8004,93536,6037901011,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8005,93536,6037901007,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8006,93536,6037901205,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8007,93536,6037901213,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8008,93536,6037901003,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8009,93536,6037901004,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8010,93536,6037910301,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8011,93536,6037910202,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8012,93536,6029005506,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8013,93536,6037901209,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8014,93536,6037901010,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8015,93536,6037900900,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8016,93536,6037901009,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8017,93536,6037901102,360,CA,Lancaster,Los Angeles County,283619.0,372221.0
8018,93541,6051000102,27342,CA,Lee Vining,Mono County,268615.0,318555.0
8019,93543,6037910709,9830,CA,Littlerock,Los Angeles County,213463.0,298442.0
8020,93543,6037910706,9830,CA,Littlerock,Los Angeles County,213463.0,298442.0
8021,93543,6037930301,9830,CA,Littlerock,Los Angeles County,213463.0,298442.0
8022,93543,6037910001,9830,CA,Littlerock,Los Angeles County,213463.0,298442.0
8023,93543,6037910002,9830,CA,Littlerock,Los Angeles County,213463.0,298442.0
8024,93543,6037911001,9830,CA,Littlerock,Los Angeles County,213463.0,298442.0
8025,93544,6037900104,21935,CA,Llano,Los Angeles County,228219.0,294138.0
8026,93544,6037900102,21935,CA,Llano,Los Angeles County,228219.0,294138.0
8027,93544,6037911001,21935,CA,Llano,Los Angeles County,228219.0,294138.0
8029,93546,6051000200,9586,CA,Mammoth Lakes,Mono County,432021.0,511207.0
8030,93546,6051000101,9586,CA,Mammoth Lakes,Mono County,432021.0,511207.0
8031,93546,6027000200,9586,CA,Mammoth Lakes,Mono County,432021.0,511207.0
8033,93550,6037910709,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8034,93550,6037910602,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8035,93550,6037910606,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8036,93550,6037910101,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8037,93550,6037910403,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8038,93550,6037910715,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8039,93550,6037910707,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8040,93550,6037910404,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8041,93550,6037910501,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8042,93550,6037910402,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8043,93550,6037930301,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8044,93550,6037910716,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8045,93550,6037910205,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8046,93550,6037910812,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8047,93550,6037930200,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8048,93550,6037910505,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8049,93550,6037980004,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8050,93550,6037910504,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8051,93550,6037910711,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8052,93550,6037910502,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8053,93550,6037910201,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8054,93550,6037910603,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8055,93550,6037910605,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8056,93550,6037910811,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8057,93550,6037910805,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8058,93550,6037910601,358,CA,Palmdale,Los Angeles County,208583.0,295130.0
8059,93551,6037910301,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8060,93551,6037910302,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8061,93551,6037910403,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8062,93551,6037901213,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8063,93551,6037910205,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8064,93551,6037910207,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8065,93551,6037901007,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8066,93551,6037920012,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8067,93551,6037910208,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8068,93551,6037910402,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8069,93551,6037910206,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8070,93551,6037910202,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8071,93551,6037910804,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
8072,93551,6037910401,1413,CA,Palmdale,Los Angeles County,330395.0,414328.0
