,ZIP,CensusTract,SizeRank,RegionName,State,City,CountyName,12/31/2015,12/31/2019
1554,97918,41045970900,9259,95006,CA,Boulder Creek,Santa Cruz County,546387.0,630314.0
1555,97918,41045970200,9259,95006,CA,Boulder Creek,Santa Cruz County,546387.0,630314.0
1556,98116,53033009701,9292,95334,CA,Livingston,Merced County,211343.0,274500.0
1557,98116,53033009702,9292,95334,CA,Livingston,Merced County,211343.0,274500.0
1558,98116,53033009600,9292,95334,CA,Livingston,Merced County,211343.0,274500.0
1559,98116,53033010500,9292,95334,CA,Livingston,Merced County,211343.0,274500.0
1560,98116,53033009800,9292,95334,CA,Livingston,Merced County,211343.0,274500.0
1561,98116,53033010600,9292,95334,CA,Livingston,Merced County,211343.0,274500.0
1562,97291,41067031507,9312,93465,CA,Templeton,San Luis Obispo County,576599.0,661647.0
1563,98146,53033026700,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1564,98146,53033027600,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1565,98146,53033026802,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1566,98146,53033011402,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1567,98146,53033026500,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1568,98146,53033012000,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1569,98146,53033027500,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1570,98146,53033026801,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1571,98146,53033012100,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1572,98146,53033026600,9340,95368,CA,Salida,Stanislaus County,267713.0,359387.0
1573,96808,15003003900,9378,92325,CA,Crestline,San Bernardino County,188160.0,244552.0
1574,97131,41007951100,9379,93109,CA,Santa Barbara,Santa Barbara County,1245360.0,1402824.0
1575,97131,41057960200,9379,93109,CA,Santa Barbara,Santa Barbara County,1245360.0,1402824.0
1576,97131,41057960100,9379,93109,CA,Santa Barbara,Santa Barbara County,1245360.0,1402824.0
1577,97131,41057960300,9379,93109,CA,Santa Barbara,Santa Barbara County,1245360.0,1402824.0
1578,98089,53033029004,9381,95304,CA,Tracy,San Joaquin County,555030.0,680089.0
1579,96757,15009031801,9399,92252,CA,Joshua Tree,San Bernardino County,151976.0,249767.0
1580,96797,15003008922,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1581,96797,15003008701,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1582,96797,15003011400,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1583,96797,15003008703,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1584,96797,15003008923,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1585,96797,15003008800,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1586,96797,15003008920,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1587,96797,15003008921,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1588,96797,15003008912,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1589,96797,15003008702,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1590,96797,15003008925,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1591,96797,15003008924,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1592,96797,15003008913,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1593,96797,15003008914,9405,92313,CA,Grand Terrace,San Bernardino County,316856.0,384692.0
1594,98408,53053062500,9428,95742,CA,Rancho Cordova,Sacramento County,375404.0,470412.0
1595,98408,53053062400,9428,95742,CA,Rancho Cordova,Sacramento County,375404.0,470412.0
1596,98408,53053063200,9428,95742,CA,Rancho Cordova,Sacramento County,375404.0,470412.0
1597,98408,53053063501,9428,95742,CA,Rancho Cordova,Sacramento County,375404.0,470412.0
1598,98408,53053063100,9428,95742,CA,Rancho Cordova,Sacramento County,375404.0,470412.0
1599,98408,53053063400,9428,95742,CA,Rancho Cordova,Sacramento County,375404.0,470412.0
1600,97326,41053020400,9586,93546,CA,Mammoth Lakes,Mono County,432021.0,511207.0
1601,97326,41041951800,9586,93546,CA,Mammoth Lakes,Mono County,432021.0,511207.0
1602,97326,41003010200,9586,93546,CA,Mammoth Lakes,Mono County,432021.0,511207.0
1603,97391,41041951200,9616,93648,CA,Parlier,Fresno County,152254.0,203345.0
1604,97391,41041951400,9616,93648,CA,Parlier,Fresno County,152254.0,203345.0
1605,97391,41041951500,9616,93648,CA,Parlier,Fresno County,152254.0,203345.0
1606,97391,41041951300,9616,93648,CA,Parlier,Fresno County,152254.0,203345.0
1607,97391,41041950800,9616,93648,CA,Parlier,Fresno County,152254.0,203345.0
1608,97391,41041951800,9616,93648,CA,Parlier,Fresno County,152254.0,203345.0
1609,96748,15009031700,9618,92241,CA,Desert Hot Springs,Riverside County,178890.0,261678.0
1610,98403,53053060700,9639,95726,CA,Pollock Pines,El Dorado County,253149.0,308400.0
1611,98403,53053061300,9639,95726,CA,Pollock Pines,El Dorado County,253149.0,308400.0
1612,98403,53053060500,9639,95726,CA,Pollock Pines,El Dorado County,253149.0,308400.0
1613,98403,53053061200,9639,95726,CA,Pollock Pines,El Dorado County,253149.0,308400.0
1614,98403,53053060600,9639,95726,CA,Pollock Pines,El Dorado County,253149.0,308400.0
1615,98403,53053061500,9639,95726,CA,Pollock Pines,El Dorado County,253149.0,308400.0
1616,97875,41059951300,9773,94931,CA,Cotati,Sonoma County,486948.0,583100.0
1617,97875,41059950400,9773,94931,CA,Cotati,Sonoma County,486948.0,583100.0
1618,97875,41059951200,9773,94931,CA,Cotati,Sonoma County,486948.0,583100.0
1619,96037,6093000800,9775,90056,CA,Ladera Heights,Los Angeles County,928476.0,1324480.0
1620,98139,53033005600,9785,95360,CA,Newman,Stanislaus County,228266.0,317053.0
1623,98164,53033008100,9798,95388,CA,Winton,Merced County,151333.0,224586.0
1624,97383,41047010600,9810,93640,CA,Mendota,Fresno County,145928.0,212606.0
1625,97383,41047010702,9810,93640,CA,Mendota,Fresno County,145928.0,212606.0
1626,97383,41043030200,9810,93640,CA,Mendota,Fresno County,145928.0,212606.0
1627,97383,41047010701,9810,93640,CA,Mendota,Fresno County,145928.0,212606.0
1628,96803,15003003900,9857,92320,CA,Calimesa,Riverside County,299262.0,375616.0
1629,96731,15003010202,9945,92210,CA,Indian Wells,Riverside County,771192.0,814507.0
1630,96731,15003010100,9945,92210,CA,Indian Wells,Riverside County,771192.0,814507.0
1631,97869,41023960100,10041,94925,CA,Corte Madera,Marin County,1328854.0,1477153.0
1632,98335,53053072409,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1633,98335,53053072504,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1634,98335,53053072407,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1635,98335,53053072408,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1636,98335,53053072405,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1637,98335,53053072507,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1638,98335,53053072506,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1639,98335,53053072406,10074,95640,CA,Ione,Amador County,285902.0,343427.0
1640,96087,6089012400,10090,90211,CA,Beverly Hills,Los Angeles County,1324611.0,2098204.0
1641,96105,6063000300,10189,90248,CA,Los Angeles,Los Angeles County,468634.0,599685.0
1642,98110,53035091000,10199,95326,CA,Hughson,Stanislaus County,316194.0,391112.0
1643,98110,53035090700,10199,95326,CA,Hughson,Stanislaus County,316194.0,391112.0
1644,98110,53035090900,10199,95326,CA,Hughson,Stanislaus County,316194.0,391112.0
1645,98110,53035090800,10199,95326,CA,Hughson,Stanislaus County,316194.0,391112.0
1646,98110,53033007300,10199,95326,CA,Hughson,Stanislaus County,316194.0,391112.0
1647,96777,15001021202,10215,92276,CA,Thousand Palms,Riverside County,191222.0,256092.0
1648,98337,53035080600,10272,95642,CA,Jackson,Amador County,293042.0,343099.0
1649,98337,53035080500,10272,95642,CA,Jackson,Amador County,293042.0,343099.0
1650,98337,53035081400,10272,95642,CA,Jackson,Amador County,293042.0,343099.0
1651,98337,53035081200,10272,95642,CA,Jackson,Amador County,293042.0,343099.0
1652,96058,6093000100,10281,90077,CA,Los Angeles,Los Angeles County,2528698.0,2692780.0
1653,96058,6093000200,10281,90077,CA,Los Angeles,Los Angeles County,2528698.0,2692780.0
1654,96058,6093001200,10281,90077,CA,Los Angeles,Los Angeles County,2528698.0,2692780.0
1655,98537,53027000900,10401,95988,CA,Willows,Glenn County,184771.0,218641.0
1656,98537,53049950400,10401,95988,CA,Willows,Glenn County,184771.0,218641.0
1657,98537,53027000700,10401,95988,CA,Willows,Glenn County,184771.0,218641.0
1658,98537,53027000800,10401,95988,CA,Willows,Glenn County,184771.0,218641.0
1659,98537,53049950200,10401,95988,CA,Willows,Glenn County,184771.0,218641.0
1660,97874,41069960100,10466,94930,CA,Fairfax,Marin County,854945.0,957373.0
1661,98395,53053072503,10497,95713,CA,Colfax,Placer County,322144.0,401729.0
1662,96759,15003008924,10565,92254,CA,Mecca,Riverside County,129835.0,181368.0
1663,97412,41039000500,10650,93701,CA,Fresno,Fresno County,107299.0,162010.0
1664,97480,41039000708,10684,93924,CA,Carmel Valley,Monterey County,957923.0,1077818.0
1665,97480,41039000500,10684,93924,CA,Carmel Valley,Monterey County,957923.0,1077818.0
1666,98106,53033011401,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1667,98106,53033010701,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1668,98106,53033011200,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1669,98106,53033010800,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1670,98106,53033026600,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1671,98106,53033011402,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1672,98106,53033011300,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1673,98106,53033009900,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1674,98106,53033026500,10723,95322,CA,Gustine,Merced County,210314.0,300894.0
1675,98385,53053070204,10727,95694,CA,Winters,Yolo County,374520.0,461637.0
1676,98385,53053070206,10727,95694,CA,Winters,Yolo County,374520.0,461637.0
1677,97366,41041951200,10838,93620,CA,Dos Palos,Merced County,164542.0,238177.0
1678,96021,6103000900,11014,90040,CA,Commerce,Los Angeles County,370235.0,469591.0
1679,96021,6103001000,11014,90040,CA,Commerce,Los Angeles County,370235.0,469591.0
1680,96021,6103000300,11014,90040,CA,Commerce,Los Angeles County,370235.0,469591.0
1681,96021,6103001100,11014,90040,CA,Commerce,Los Angeles County,370235.0,469591.0
1682,96021,6103000800,11014,90040,CA,Commerce,Los Angeles County,370235.0,469591.0
1683,97844,41049970100,11019,94710,CA,Berkeley,Alameda County,793205.0,1015349.0
1684,98199,53033005801,11026,95436,CA,Forestville,Sonoma County,488947.0,575454.0
1685,98199,53033005802,11026,95436,CA,Forestville,Sonoma County,488947.0,575454.0
1686,98199,53033005700,11026,95436,CA,Forestville,Sonoma County,488947.0,575454.0
1687,98199,53033005600,11026,95436,CA,Forestville,Sonoma County,488947.0,575454.0
1688,98207,53061040400,11031,95446,CA,Guerneville,Sonoma County,403390.0,472634.0
1689,98616,53015001501,11041,96094,CA,Weed,Siskiyou County,203467.0,232061.0
1690,98616,53059950100,11041,96094,CA,Weed,Siskiyou County,203467.0,232061.0
1691,98036,53061051927,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1692,98036,53061051500,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1693,98036,53061051922,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1694,98036,53061051701,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1695,98036,53061051400,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1696,98036,53061051915,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1697,98036,53061051914,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1698,98036,53061051000,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1699,98036,53061051905,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1700,98036,53061051802,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1701,98036,53061051300,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1702,98036,53061051916,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1703,98036,53061051702,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1704,98036,53061051913,11123,95202,CA,Stockton,San Joaquin County,148592.0,250837.0
1705,97368,41041950303,11141,93622,CA,Firebaugh,Fresno County,165175.0,204156.0
1706,97368,41041950304,11141,93622,CA,Firebaugh,Fresno County,165175.0,204156.0
1707,97368,41041950400,11141,93622,CA,Firebaugh,Fresno County,165175.0,204156.0
1708,97368,41041950100,11141,93622,CA,Firebaugh,Fresno County,165175.0,204156.0
1709,97368,41057960800,11141,93622,CA,Firebaugh,Fresno County,165175.0,204156.0
1711,97390,41041951500,11201,93647,CA,Orosi,Tulare County,149324.0,192609.0
1712,97390,41041951600,11201,93647,CA,Orosi,Tulare County,149324.0,192609.0
1713,97390,41041951700,11201,93647,CA,Orosi,Tulare County,149324.0,192609.0
1714,97390,41039000500,11201,93647,CA,Orosi,Tulare County,149324.0,192609.0
1715,97390,41039000708,11201,93647,CA,Orosi,Tulare County,149324.0,192609.0
1716,97212,41051002303,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1717,97212,41051002600,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1718,97212,41051002501,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1719,97212,41051003402,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1720,97212,41051003302,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1721,97212,41051002402,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1722,97212,41051002401,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1723,97212,41051002701,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1724,97212,41051003100,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1725,97212,41051002702,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1726,97212,41051002502,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1727,97212,41051002203,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1728,97212,41051003200,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1729,97212,41051003000,11235,93286,CA,Woodlake,Tulare County,156786.0,202439.0
1730,97298,41067030300,11250,93510,CA,Acton,Los Angeles County,528187.0,619478.0
1731,97477,41039003500,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1732,97477,41039002002,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1733,97477,41039002102,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1734,97477,41039003201,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1735,97477,41039003301,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1736,97477,41039002101,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1737,97477,41039002001,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1738,97477,41039003202,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1739,97477,41039003302,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1740,97477,41039001902,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1741,97477,41039003400,11403,93921,CA,Carmel-by-the-Sea,Monterey County,1494119.0,1890864.0
1742,98108,53033010402,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1743,98108,53033011001,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1744,98108,53033010001,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1745,98108,53033026400,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1746,98108,53033010100,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1747,98108,53033011200,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1748,98108,53033010900,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1749,98108,53033009300,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1750,98108,53033011300,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1751,98108,53033011700,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1752,98108,53033010401,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1753,98108,53033026500,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1754,98108,53033010300,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1755,98108,53033026300,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1756,98108,53033011002,11454,95324,CA,Hilmar,Merced County,247348.0,312751.0
1757,98357,53009940000,11462,95666,CA,Pioneer,Amador County,229333.0,266466.0
1758,98349,53053072602,11611,95658,CA,Newcastle,Placer County,535157.0,667913.0
1759,98349,53053072603,11611,95658,CA,Newcastle,Placer County,535157.0,667913.0
1760,96126,6091010000,11640,90290,CA,Topanga,Los Angeles County,1074518.0,1258007.0
1761,97493,41039000702,11658,93953,CA,Del Monte Forest,Monterey County,2039936.0,2270119.0
1762,97493,41019010000,11658,93953,CA,Del Monte Forest,Monterey County,2039936.0,2270119.0
1763,98374,53053073113,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1764,98374,53053073111,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1765,98374,53053073123,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1766,98374,53053071209,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1767,98374,53053073110,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1768,98374,53053071207,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1769,98374,53053071210,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1770,98374,53053070401,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1771,98374,53053070203,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1772,98374,53053073122,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1773,98374,53053071208,11658,95683,CA,Sloughhouse,Sacramento County,448577.0,546143.0
1774,98621,53069950100,11730,96101,CA,Alturas,Modoc County,107575.0,120894.0
1775,98326,53009000200,11733,95631,CA,Foresthill,Placer County,326744.0,398617.0
1776,97389,41043030800,11795,93646,CA,Orange Cove,Fresno County,152279.0,191707.0
1777,97389,41043030600,11795,93646,CA,Orange Cove,Fresno County,152279.0,191707.0
1778,97389,41043020200,11795,93646,CA,Orange Cove,Fresno County,152279.0,191707.0
1779,97389,41043030500,11795,93646,CA,Orange Cove,Fresno County,152279.0,191707.0
1780,97389,41043030700,11795,93646,CA,Orange Cove,Fresno County,152279.0,191707.0
1781,98384,53035092704,11833,95693,CA,Wilton,Sacramento County,571061.0,691546.0
1782,97371,41053020202,11890,93625,CA,Fowler,Fresno County,234117.0,289388.0
1783,97371,41053005300,11890,93625,CA,Fowler,Fresno County,234117.0,289388.0
1784,97371,41053020500,11890,93625,CA,Fowler,Fresno County,234117.0,289388.0
1785,96755,15001021800,11911,92250,CA,Holtville,Imperial County,157855.0,191548.0
1786,97917,41045970900,11957,95005,CA,Ben Lomond,Santa Cruz County,635273.0,761597.0
1787,96823,15003003406,11977,92342,CA,Helendale,San Bernardino County,201458.0,251259.0
1788,98315,53035090300,12012,95619,CA,Diamond Springs,El Dorado County,264745.0,335410.0
1789,98050,53033032210,12080,95220,CA,Acampo,San Joaquin County,438774.0,559564.0
1790,98660,53011042500,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1791,98660,53011041005,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1792,98660,53011042000,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1793,98660,53011041900,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1794,98660,53011042300,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1795,98660,53011042600,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1796,98660,53011041003,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1797,98660,53011042400,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1798,98660,53011042100,12142,96145,CA,Tahoe City,Placer County,782820.0,952133.0
1799,97148,41071030400,12152,93204,CA,Avenal,Kings County,111454.0,140465.0
1800,98229,53073000805,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1801,98229,53073001202,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1802,98229,53057950800,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1803,98229,53073000700,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1804,98229,53073000806,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1805,98229,53073000902,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1806,98229,53073000901,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1807,98229,53073000803,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1808,98229,53073001100,12260,95470,CA,Redwood Valley,Mendocino County,409194.0,442930.0
1812,98072,53033032307,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1813,98072,53061051912,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1814,98072,53061051926,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1815,98072,53061052107,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1816,98072,53033021802,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1817,98072,53033032320,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1818,98072,53061052108,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1819,98072,53033032322,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1820,98072,53033021906,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1821,98072,53033032319,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1822,98072,53033032321,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1823,98072,53033021905,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1824,98072,53061051925,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1825,98072,53033021904,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1826,98072,53033032311,12447,95247,CA,Murphys,Calaveras County,337025.0,378189.0
1827,98376,53031950300,12486,95685,CA,Sutter Creek,Amador County,323334.0,378848.0
1828,98376,53031950202,12486,95685,CA,Sutter Creek,Amador County,323334.0,378848.0
1829,96859,15003006701,12527,92397,CA,Wrightwood,San Bernardino County,256828.0,309588.0
1830,98082,53061041704,12568,95258,CA,Woodbridge,San Joaquin County,345754.0,433509.0
1850,95991,6101050102,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1851,95991,6101050501,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1852,95991,6101050202,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1853,95991,6101050101,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1854,95991,6101050401,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1855,95991,6101050302,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1856,95991,6101050603,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1857,95991,6101050402,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1858,95991,6101050201,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1859,95991,6101050403,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1860,95991,6101050604,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1861,95991,6101051000,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1862,95991,6101050301,12671,90010,CA,Los Angeles,Los Angeles County,811515.0,860861.0
1863,98226,53073940000,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1864,98226,53073000300,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1865,98226,53073000200,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1866,98226,53073010600,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1867,98226,53073000700,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1868,98226,53073000100,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1869,98226,53073010701,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1870,98226,53073000804,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1871,98226,53073000806,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1872,98226,53073010702,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1873,98226,53073000803,12703,95467,CA,Hidden Valley Lake,Lake County,262914.0,328499.0
1874,97294,41051009502,12789,93501,CA,Mojave,Kern County,96250.0,153642.0
1875,98356,53041971700,12844,95665,CA,Pine Grove,Amador County,279193.0,327833.0
1876,98356,53041971900,12844,95665,CA,Pine Grove,Amador County,279193.0,327833.0
1877,98356,53041971800,12844,95665,CA,Pine Grove,Amador County,279193.0,327833.0
1878,98393,53035091900,12857,95709,CA,Camino,El Dorado County,318529.0,376685.0
1901,98401,53053061601,13053,95722,CA,Meadow Vista,Placer County,435172.0,524304.0
1902,98065,53033032702,13105,95236,CA,Linden,San Joaquin County,381850.0,492155.0
1903,98065,53033032602,13105,95236,CA,Linden,San Joaquin County,381850.0,492155.0
1904,98065,53033032800,13105,95236,CA,Linden,San Joaquin County,381850.0,492155.0
1905,98065,53033032601,13105,95236,CA,Linden,San Joaquin County,381850.0,492155.0
1906,98065,53033032703,13105,95236,CA,Linden,San Joaquin County,381850.0,492155.0
1907,98321,53053070205,13124,95626,CA,Elverta,Sacramento County,265917.0,365976.0
1908,98321,53053070206,13124,95626,CA,Elverta,Sacramento County,265917.0,365976.0
1909,98321,53053070207,13124,95626,CA,Elverta,Sacramento County,265917.0,365976.0
1910,98321,53053070204,13124,95626,CA,Elverta,Sacramento County,265917.0,365976.0
1911,98321,53053070307,13124,95626,CA,Elverta,Sacramento County,265917.0,365976.0
1912,98321,53053070309,13124,95626,CA,Elverta,Sacramento County,265917.0,365976.0
1913,98321,53053070311,13124,95626,CA,Elverta,Sacramento County,265917.0,365976.0
1914,98007,53033022801,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1915,98007,53033023201,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1916,98007,53033023604,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1917,98007,53033023300,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1918,98007,53033024800,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1919,98007,53033023700,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1920,98007,53033023202,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1921,98007,53033023601,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
1922,98007,53033023403,13153,95139,CA,San Jose,Santa Clara County,760263.0,944269.0
